sha256	kept	removed	bytes
3f3550050d4b7ff02b1df1402e905c91f3e8cb7eeaad6772de56101d4cc32225	30_Pharmacopoeia/Functional/PSP.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/PSP.md	1356
8f8d4340527d652a43a046ed1edd830fa13ac6cdc8a31ca846787e2b18e66290	30_Pharmacopoeia/Pneumatic/noribogaine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/noribogaine.md	1760
bb2648ba61b1ae4af5fe3985b5fcebf431c796f401d91de6f8f9f9f9bab75a40	30_Pharmacopoeia/Nutritional/Punica granatum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Punica granatum.md	1406
da77688f9c534902972094515e55f8de0c8bb30f0a5e5a37ed4894ade9d7241d	30_Pharmacopoeia/Functional/Hericenones.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hericenones.md	1353
a132eb16e6c027e73e019106fa611256673f4fd84a59c10050b534f32e880bc0	30_Pharmacopoeia/Nutritional/safranal.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/safranal.md	1730
750d4c5d697cc8d4b7e3353d187b2e17f7d457c48737c69a456aa3dc603f8280	30_Pharmacopoeia/Nutritional/Cichorium intybus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Cichorium intybus.md	1794
52fc8b9664fb21efa68349c441f38b8c48596d57da343ce34ede89e65ff60b96	30_Pharmacopoeia/Nutritional/Magnesium L-threonate (MagteinÔö¼┬½.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Magnesium L-threonate (Magtein┬«.md	1532
b56de4ebe72094be39f4f00436b5a95ca37e752ff0bd3186055bb72f872d1065	30_Pharmacopoeia/Nutritional/absinthe.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/absinthe.md	1341
c6f14d61e419056b780b321cc87612256232659d3d2dc49c501c442b0b03502a	30_Pharmacopoeia/Nutritional/Isaria sinclairii.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Isaria sinclairii.md	1651
35c15f902a3554f9dde4ac00053b23bfb074c5f094027a95383a8eec5203f067	30_Pharmacopoeia/Nutritional/lapachol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/lapachol.md	1820
b2ce2e34492555ec030f5fb4bcd44bf117f7854cfff203c621e988d94a8b7086	30_Pharmacopoeia/Nutritional/dihydrokavain.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/dihydrokavain.md	1881
1511238a5cc7b3541db79e02f1fd9fbbd9d849cb4ab66a5aa01611637539df7d	30_Pharmacopoeia/Nutritional/Stachys palustris.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Stachys palustris.md	1736
e83a58f05b3346c9192bc95cba9dd826b259a9c51d91a7469fda1adbaa6270a1	30_Pharmacopoeia/Nutritional/Panax notoginseng.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Panax notoginseng.md	1839
d5e345aa1a43589e9a16d917e33bcf2abd1b57ced885f5c80a2271c85d20c5fa	30_Pharmacopoeia/Nutritional/citronellol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/citronellol.md	1596
d8397f64ef175bb95d50cab3b0fd7b29aca21132dc13003632eb7ddf322eac8a	30_Pharmacopoeia/Nutritional/Ilex kudingcha.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ilex kudingcha.md	1762
3c8a2d171a5cd8de7583beb0c83adba86ad9f058b13cc7167a6e35d5c8916012	30_Pharmacopoeia/Functional/corynantheidine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/corynantheidine.md	1809
500a7ee0fe61392cdb655e21e26707e79f4513ece7b7600205b6d25e4af2db68	30_Pharmacopoeia/Pneumatic/tetrahydroharmine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tetrahydroharmine.md	1814
0ba5e5a68dca972d8671899c6fa6617a3de599ecb717b6c95cc581a4c142eccb	30_Pharmacopoeia/Nutritional/mitraphylline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mitraphylline.md	1698
e351b766c3c4f953cbefa252b974d9a5acdb9128acc985e65fb1d259ed6ddfa6	30_Pharmacopoeia/Nutritional/Ilex tarapotina.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ilex tarapotina.md	1833
89e5043073a7cb747a4034e0a43be755ae84fd8734796eb7e0f5a796501b6e23	30_Pharmacopoeia/Nutritional/californidine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/californidine.md	1874
32e043e2ad031d0e7df25c2722ce3f3238c7176a2ded20ee5a684e47c0583bfd	30_Pharmacopoeia/Nutritional/Withania somnifera.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Withania somnifera.md	1870
34b8150395219a2af6e163bcea3bbf727d909963290ed524e751553e9e33413e	30_Pharmacopoeia/Nutritional/galantamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/galantamine.md	1821
34ace6a5e0667f0ac70d1233d500ff100e6c219433cfdd311d501b9210af8102	30_Pharmacopoeia/Nutritional/tetracyclic chemotype.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tetracyclic chemotype.md	1443
3d7196ac88c3163b0a7bcab74bd764c3ddb0befdd5428f3b231b90cceeff42ff	30_Pharmacopoeia/Functional/2-FMA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/2-FMA.md	1630
f2e7802cf27a9642ed37e7d41ada1c0d240232bf5c0d961d5397024cbb7163a3	30_Pharmacopoeia/Pneumatic/LSD.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/LSD.md	1758
260f258bf2fb50807e540096ec884187b685aed4d81968907719781fa9801d93	30_Pharmacopoeia/Functional/D-fraction.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/D-fraction.md	1353
d6d2c2612225df9666a4ca497fbb2095f6a04d52590049a155a541dccd7b76c9	30_Pharmacopoeia/Nutritional/Iron.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Iron.md	1501
f6b211755065c407f5c9f3ddd5cb21123720f0f6025958cf5c99f4c50b5a9a43	30_Pharmacopoeia/Nutritional/Rhus coriaria.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Rhus coriaria.md	1884
cc4705f75a0718024aa8a1b030c030dbf12704574b4b757c4be5349a65fbe579	30_Pharmacopoeia/Nutritional/piperine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/piperine.md	1707
8bbee834de469203f7577a034e3e9ba8ff7806d11ebea41f719f21294abc282a	30_Pharmacopoeia/Nutritional/Prunus cerasus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Prunus cerasus.md	1399
4dde5a8302d7d590a1e1ad9fab7d27c5eed6df7aa0f19371a8a1f9d5fc5f9082	30_Pharmacopoeia/Functional/phenylethylamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/phenylethylamine.md	1654
34a12d63c6f7178f9bd2a28d96c013cc3a27f2313f5c7808d8afece057556762	30_Pharmacopoeia/Pneumatic/lyfoline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/lyfoline.md	1714
bf1f041420470ff0a0ad83f7dc28ff24f44417cde5c00889d9359143db54ebf8	30_Pharmacopoeia/Nutritional/Pinus pinaster.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Pinus pinaster.md	1740
727a813e72cc36d74474484450b5a026965a8b46482036ba77599c5ffbee6407	30_Pharmacopoeia/Functional/kolanin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/kolanin.md	1370
c54d05e9f7d96ebeb860ac6eedce31ec2784e5ce8f9f9ce3b31cbbc5bc7bfe55	30_Pharmacopoeia/Nutritional/1,8-cineole.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/1,8-cineole.md	1684
f6e02fe755c87137afe59628f6d85e735d048e475cb875432dbc6701dba2f102	30_Pharmacopoeia/Functional/terpenoids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/terpenoids.md	1444
ebb8104c963dac5613d990908391c680edaecb0e5c2267ed50daaad3cf5a41aa	30_Pharmacopoeia/Nutritional/pterostilbene.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/pterostilbene.md	1763
0e5ab3d1acd66e25dc44fe07287d5a111c228f5f5a6c5925f7d9a4bfa08b3259	30_Pharmacopoeia/Nutritional/Trametes versicolor.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Trametes versicolor.md	1792
de63dcadbcc17ec0f02c5150a4a350c39fb568e2a303fa50dd3a30c59b0d1922	30_Pharmacopoeia/Nutritional/Tinospora cordifolia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Tinospora cordifolia.md	1581
2ba808e15b7eedb4cda73f02578e5806f3318acd67de528faa45c4ed19ef6605	30_Pharmacopoeia/Nutritional/Hyssopus officinalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hyssopus officinalis.md	1933
a0dfedf0ea398f6f63df74bf8c5a16fe42f594f053c96e461420a2264a9c533b	30_Pharmacopoeia/Chthonic/Atropa baetica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Atropa baetica.md	1499
3ff8092727ea935bec4af8c2bf0c68b8195dbd31ca01923ad7f7fc0c24419fb2	30_Pharmacopoeia/Nutritional/Rg1.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Rg1.md	1880
779a187401ff6c0cdc63783474e4116e8c818d2242172d420dd02b0370df6546	30_Pharmacopoeia/Functional/catechin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/catechin.md	1655
1389731f03f662b89c8ef58818748fb027a4c1a44012fd102eff2ccca33f75be	30_Pharmacopoeia/Nutritional/eugenol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/eugenol.md	1952
1f4df412508e27dcda52493e55820b3045c49219b52310b5b4b34a3643fe2e1e	30_Pharmacopoeia/Nutritional/Anadenanthera colubrina.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Anadenanthera colubrina.md	1800
078405181c767db55f400d3687e9bc62f7bcb52fcc29f09c4533e335a35ce046	30_Pharmacopoeia/Pneumatic/tropanes.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tropanes.md	1339
d58d4ad2a053647ae18dbaf5c82f5352cc03f92c8684ea8dc00158020ecae9aa	30_Pharmacopoeia/Nutritional/L-methylfolate.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/L-methylfolate.md	1817
f12a5989184ca7c228650471e12841882f3c8136a771c55c5b3b4afa4dab7673	30_Pharmacopoeia/Nutritional/Veratrum album.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Veratrum album.md	1796
53c3a2f7ad57eb1ffa73dcb964ff0594920114fc76a76f1024129fcc080b6a21	30_Pharmacopoeia/Nutritional/Huperzia serrata.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Huperzia serrata.md	1633
aa64541e7da61b7d0abe57e4598e5388812eba5672deb439a2c7d550f025ffb0	30_Pharmacopoeia/Chthonic/mesaconitine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mesaconitine.md	1794
ac9b753ae2206f0edad687f5fe0e6e3bbca33c323219caf7b0f76b165795e516	30_Pharmacopoeia/Chthonic/Scopolia stramoniifolia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Scopolia stramoniifolia.md	1580
a3661cf2153eedb95a18969112fd324dd4cac6fbe1dca4c4bc2a939738a26d27	30_Pharmacopoeia/Nutritional/pinocamphone.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/pinocamphone.md	1668
e3605b056027b5227d2a8dbeed67d272f3e7bc21b14e844c3975eef1ac17534a	30_Pharmacopoeia/Nutritional/COX-2.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/COX-2.md	1319
3994cc1b5159224f1745967d21654b3ca67b0584240ad1ea06e6b9ce72c00438	30_Pharmacopoeia/Functional/tacrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tacrine.md	1577
9a2383936857560d5ca0b80fd22c23f5266d379429c6c18d692057998a699a0d	30_Pharmacopoeia/Nutritional/Mesembryanthemum cordifolium.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mesembryanthemum cordifolium.md	1957
1d9a560edb089c623ca9707b08a676766e2b97800c63e59db1fe9d534888248f	30_Pharmacopoeia/Medical/morphine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/morphine.md	1798
741a670bc06ec36b2f868a11aae18e6a275de6635a435b9ef51ae48bd57a7250	30_Pharmacopoeia/Nutritional/Fallopia multiflora.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Fallopia multiflora.md	1873
d1332de505b9a8991adabe66d43c4e98b9c809837e852492253cac5a51f19a4a	30_Pharmacopoeia/Nutritional/Delosperma echinatum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Delosperma echinatum.md	1967
f42aaacb329ec348fcdfac20fa9cec01526d8ece68af528f28116c2006b18625	30_Pharmacopoeia/Nutritional/fatty oil.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/fatty oil.md	1378
d9c65e371a394a692181b995a1b01a7278e13a41d18554b7949c4dd5949cacdc	30_Pharmacopoeia/Nutritional/kavalactones (kavain, dihydrokavain, methysticin, yangonin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/kavalactones (kavain, dihydrokavain, methysticin, yangonin.md	1678
d94c56e0a9f26d3beced9519010e447d4cf64cf6e985184c9c11548dd9ed398f	30_Pharmacopoeia/Functional/theobromine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/theobromine.md	1955
7dab7c5a52e70d52b7f8f53237ccd63e5146242826b9dcadb5daa38f78ce5498	30_Pharmacopoeia/Nutritional/tiliroside.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tiliroside.md	1695
d237a3da905af29388d6905536a3d26d5d80f46923fbff0aac23a42e15d8b583	30_Pharmacopoeia/Functional/Ilex cassine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ilex cassine.md	1605
0aa016670a0f6625669a64a96f23095dd5b93e158dec6c7504707d5a4edcd381	30_Pharmacopoeia/Chthonic/jervine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/jervine.md	1788
18bd56062ba85a8538777ec55eaddae726887e5594090c7bc18f186620c26af2	30_Pharmacopoeia/Functional/Paullinia cupana.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Paullinia cupana.md	1778
27a32e434641838d0808df3552ae962e218e66fd84947efe3e6a12b2d51e3fff	30_Pharmacopoeia/Nutritional/Rb1.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Rb1.md	1715
dd6b31825140e91b52de428c4feceafcc956052daf06d05da52108fa3b41fba2	30_Pharmacopoeia/Nutritional/columbin diterpenes.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/columbin diterpenes.md	1688
6ea861db938bdfeed01e4a6febb3b92f53dad8856e7cd060fbd5749fc4d3b312	30_Pharmacopoeia/Nutritional/Glycyrrhiza uralensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Glycyrrhiza uralensis.md	2121
9e628dd57f2afc6103d0fa56c4babfadeea7df112a45234259fb7d5f5134e134	30_Pharmacopoeia/Nutritional/Artemisia absinthium.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Artemisia absinthium.md	1852
34364c50389343003d54d99b5d937b8dde4a8260309973e282a9a310f2b0f63e	30_Pharmacopoeia/Nutritional/Salvia rosmarinus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Salvia rosmarinus.md	2041
817ba1d37ac8d3ee45044f811ade3da33852cc2be24e358dbc1b1ecdd92414e9	30_Pharmacopoeia/Nutritional/phenolic acids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/phenolic acids.md	1375
e71011ce3976c2fca6e1617efa5bf48cc4b552d0d86f132206e999cb29f804d3	30_Pharmacopoeia/Pneumatic/LSD derivatives.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/LSD derivatives.md	1393
dca269caa03e387c1b5894f9df29b9121084661a6d4115c9e84fb9a1815c8db7	30_Pharmacopoeia/Chthonic/atropine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/atropine.md	2051
e5a8c76c979e024502e7941ecfae0a5f5fcee657c7d1b4f3ce7ebac08d7f38b7	30_Pharmacopoeia/Nutritional/L-tryptophan.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/L-tryptophan.md	1653
f9a6a1743c70ec74c20f429dfa4fdaa227771ac5b8aa7f256aab06dde9ec813e	30_Pharmacopoeia/Nutritional/Mansoa hymenaea.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mansoa hymenaea.md	1445
8ce20e32d5f109a8333af4b52a3e52acbe37ae8b5f48e0444b468ac380772a16	30_Pharmacopoeia/Nutritional/Scutellaria baicalensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Scutellaria baicalensis.md	1772
a27d6d3b6d508ce8222264c491615e922702b3f8287b4ddb239e2ea0297afc65	30_Pharmacopoeia/Nutritional/ginsenoside Rb1.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ginsenoside Rb1.md	2009
3481563c550724d78c300b6e5e839b19384f9a6b8fd99e414a7f603ab59886b6	30_Pharmacopoeia/Medical/Papaver bracteatum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Papaver bracteatum.md	1735
1bb36ef2f946f4fb86a1bc9558af74341db7f3647c464fc731ca59f93cf8fa6f	30_Pharmacopoeia/Chthonic/Helleborus niger.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Helleborus niger.md	1734
f23ad882ae65ee889ad6fdd54b42a221ba74e3c56608e2edac8152025ce897a2	30_Pharmacopoeia/Nutritional/NMDA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/NMDA.md	1645
b8a6f9de6da7fbbdee05579677dccb284f2a1ba90a6b726ebdba33d1629b25e7	30_Pharmacopoeia/Nutritional/linalool.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/linalool.md	1728
bd0a6052f5583477bf3701c7801c9f8cbfcedaca3912dd24654b2d7c06576dcb	30_Pharmacopoeia/Nutritional/Alpinia galanga.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Alpinia galanga.md	1940
d8e7000a10e06288a2b17233cf95d3162d7a97bf72f506c091fc9b2d40944c0b	30_Pharmacopoeia/Nutritional/Cimicifuga racemosa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Cimicifuga racemosa.md	1673
423845023fa7a2ba620d80d76b91f5663c858902cf36ede5512a4a14f2195f2f	30_Pharmacopoeia/Nutritional/Ôò¼ÔûÆ2-antagonist.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/╬▒2-antagonist.md	1377
3ca2d1c6fc7a10ea2b3b6096de9ad764f0e264470b2ad633004427624e847a8b	30_Pharmacopoeia/Nutritional/kavain.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/kavain.md	1849
2a51b021be045c4148ad6448d8fb198d8790cce98149ef98434ac0f04a6ab405	30_Pharmacopoeia/Functional/Psilocin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Psilocin.md	1667
1644e9fe43328b50b3d25251edf9246e579acbdc7ba0c16a8a91721d7d1c0dbc	30_Pharmacopoeia/Nutritional/Annona muricata.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Annona muricata.md	1777
4dd7d3663688f7e83efe14c0e7a3df049d5be78454ed68fee913ba1b5c828656	30_Pharmacopoeia/Pneumatic/dextroamphetamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/dextroamphetamine.md	1623
0f6891a1919c8f4aeb40c69cd84f3c9bb57451e8574f754ed9e4abf70d685e32	30_Pharmacopoeia/Chthonic/veratrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/veratrine.md	1817
c85e5664673557b123dfaeadf9236293db44f91452efb29f12c4aef45fa274df	17_Personal_Sensitive_Drugs/General/Salvia divinorum - Trip Reports.md	30_Pharmacopoeia/_pharmacopoeia-vault/Trip Reports/Salvia divinorum - Trip Reports.md	4650
859e8b0fa0c58d825cf990cd9181fa14aa6e43551b314af58010708a0525c6e8	17_Personal_Sensitive_Drugs/General/Psilocybin - Trip Reports.md	30_Pharmacopoeia/_pharmacopoeia-vault/Trip Reports/Psilocybin - Trip Reports.md	12366
dbc92c0426d6803b7829954f2a365898f8d9f8c82b7f85cc98571f5c3f8d0a34	17_Personal_Sensitive_Drugs/General/Iboga - Trip Reports.md	30_Pharmacopoeia/_pharmacopoeia-vault/Trip Reports/Iboga - Trip Reports.md	5569
c7e725bbe372778200d688a3736a173d6afc2c463e381025cac877c9c391967f	17_Personal_Sensitive_Drugs/General/Datura - Trip Reports.md	30_Pharmacopoeia/_pharmacopoeia-vault/Trip Reports/Datura - Trip Reports.md	24190
001fda002e03bfed50d3cf0e710f015076ad84016bd962bb9b3617ffb671fe74	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-05.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-05.md	79256
77f23fbd3722045e415432d3c0ca8c2e2728e13368c86a42b92dea4f85feaf01	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-18.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-18.md	6602
021f598cd7656a2e45b95df6ae3ab174fc9a4d5fa7a5aec8e7b65c1eec1e7bad	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-06.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-06.md	79818
f9830e7a4c0c8cee4787e5ee7f64a94988be1dc03313b4b70a488f41d3438154	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-16.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-16.md	6442
a161ea0894a51b1be09791bbbdca6c93aea481a1aef611ce21b71ea217f72034	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-11.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-11.md	70549
cd277cd38b6b1a6b54ffcb1c8be6de29b8e8a205f71d6127f6cdf3c739fe8c34	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-03.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-03.md	78023
9b6b4190d9a86b4382c278b124463d57500d20b0403db0ec2fb8019fcc9741ee	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-20.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-20.md	25689
d20c8c6fcf6cbc3a0b53e7d17a89c3d718190d77a2de061f988b4726f6aea639	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-10.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-10.md	69907
016fee633b2b9b0d720d423096e43fc51daf9f9dd4410c5f655d00bc4d732201	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-02.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-02.md	64343
261621aa294bbb85a4fdd4783edb11f8f841c423f5b997e24f4f6378d83804ad	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-14.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-14.md	1528
c36833fb568c74f7b46f8faa48cad9b8a6f8855fdd879a87f5c9f9e975b5426c	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-04.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-04.md	75422
0658f04b025d30041ead623b3b96f3cf863655ec72d5bd2c446575f8483295a2	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-13.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-13.md	9008
d90ab05e4de500befd2248373a1f408378ba1d41976235db8db0f230317b64f3	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-08.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-08.md	73880
74351d7e9383d166151043234bff5b61e30d4b7fe3cf956771cc60f75fcdd3d9	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-12.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-12.md	38160
adeff66fee31e813a5ad64768e788d6f4d00933214b5956ea7069b3a0fba8d24	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-17.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-17.md	6657
749854a9ae5377d55ad4017ce46958332b0955bd8fe7a8c377dc0a7177333542	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-15.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-15.md	3336
23c7027ba4876a7de572682b0f4e1879231daed0ab26f65b9b1bd7bcd65cb634	30_Pharmacopoeia/Chthonic/Long_Form_Parts/01_Plants-of-Power_Chthonic__part-21.md	30_Pharmacopoeia/_pharmacopoeia-vault/01_Plants-of-Power_Chthonic/01_Plants-of-Power_Chthonic__part-21.md	32875
